"loc_id","latitude","longitude","Prov","region"
"L1814963",45.45596,-65.92787,"NB","AT"
"L2831410",47.04497,-67.75009,"NB","AT"
"L5078902",50.73768,-119.2458,"BC","BC"
"L1813458",46.78164,-71.24992,"QC","QC"
"L1825947",62.46128,-114.365,"NT","North"
"L2065836",51.08473,-114.0945,"AB","PR"
"L1813593",43.95056,-78.92106,"ON","ON"
"L1827857",43.51136,-80.24154,"ON","ON"
"L2055001",49.27202,-123.062,"BC","BC"
"L1821383",49.15794,-121.9515,"BC","BC"
"L1849443",42.73113,-80.92851,"ON","ON"
"L1813902",45.07085,-79.11861,"ON","ON"
"L2831411",50.256,-119.309,"BC","BC"
"L2831412",53.50452,-104.1658,"SK","PR"
"L1821166",45.0815,-76.48119,"ON","ON"
"L2519332",42.98698,-80.29251,"ON","ON"
"L2831380",43.01519,-80.3162,"ON","ON"
"L1823294",48.51561,-68.4619,"QC","QC"
"L1825805",49.20538,-123.981,"BC","BC"
"L1816566",44.61329,-63.91831,"NS","AT"
"L1818313",44.02777,-79.80546,"ON","ON"
"L1855050",43.24709,-79.84156,"ON","ON"
"L1826201",44.26775,-81.60837,"ON","ON"
"L1821221",44.56179,-80.45294,"ON","ON"
"L2831413",43.8492,-79.07211,"ON","ON"
"L3091185",44.40034,-79.66257,"ON","ON"
"L1825416",45.46737,-75.52682,"ON","ON"
"L1826220",43.24261,-80.06954,"ON","ON"
"L1842527",44.35615,-78.36957,"ON","ON"
"L1822179",43.73659,-79.20787,"ON","ON"
"L1976399",43.33758,-80.29539,"ON","ON"
"L1831591",44.74113,-81.14243,"ON","ON"
"L1830360",42.29627,-82.782,"ON","ON"
"L1841380",53.25026,-117.7727,"AB","PR"
"L1823853",53.58614,-116.4522,"AB","PR"
"L1823871",53.58619,-116.4522,"AB","PR"
"L1822857",46.85391,-71.58069,"QC","QC"
"L2831414",51.1517,-100.0473,"MB","PR"
"L2831415",51.1517,-100.0473,"MB","PR"
"L1831726",53.39594,-117.5816,"AB","PR"
"L4383008",44.48488,-76.48623,"ON","ON"
"L2831416",49.19043,-123.837,"BC","BC"
"L2106135",43.22346,-80.79348,"ON","ON"
"L1874088",49.86532,-119.354,"BC","BC"
"L1834233",43.78272,-79.61037,"ON","ON"
"L1834257",42.58469,-80.39669,"ON","ON"
"L1832679",46.39384,-72.54356,"QC","QC"
"L1832364",52.14071,-106.3862,"SK","PR"
"L1825925",48.43807,-123.3941,"BC","BC"
"L1893862",45.5317,-73.5878,"QC","QC"
"L1873236",42.95549,-81.90243,"ON","ON"
"L1826563",53.67868,-116.1635,"AB","PR"
"L1840386",43.52628,-79.62078,"ON","ON"
"L1858361",49.76231,-94.55393,"ON","ON"
"L1844367",49.1776,-122.3681,"BC","BC"
"L1834107",53.66762,-115.0013,"AB","PR"
"L2427993",56.46657,-121.2525,"BC","BC"
"L2260042",53.55283,-105.8107,"SK","PR"
"L1833265",45.42074,-73.89682,"QC","QC"
"L2750400",45.33493,-75.91327,"ON","ON"
"L1862814",45.40655,-73.92831,"QC","QC"
"L1960162",52.60902,-114.0665,"AB","PR"
"L1843507",52.31606,-112.7176,"AB","PR"
"L1843520",52.3163,-112.7176,"AB","PR"
"L1834006",43.00157,-81.3119,"ON","ON"
"L1843960",51.71469,-104.1607,"SK","PR"
"L2831418",49.02601,-123.06,"BC","BC"
"L1833355",45.43343,-75.69299,"ON","ON"
"L1853204",42.5803,-80.4044,"ON","ON"
"L1908865",44.81556,-79.92876,"ON","ON"
"L1878008",50.63683,-119.7911,"BC","BC"
"L1841811",56.73562,-111.4313,"AB","PR"
"L1854170",44.47732,-79.61779,"ON","ON"
"L1841533",45.90737,-77.2831,"ON","ON"
"L1843350",52.02481,-112.6835,"AB","PR"
"L1868118",52.12662,-106.6034,"SK","PR"
"L1844660",46.51971,-72.82319,"QC","QC"
"L2831420",52.53334,-106.0175,"SK","PR"
"L1843178",53.40298,-103.8702,"SK","PR"
"L1853973",43.77543,-79.43034,"ON","ON"
"L1847965",45.54963,-75.27577,"ON","ON"
"L1882666",47.56908,-52.73154,"NL","AT"
"L3338790",51.64479,-111.9323,"AB","PR"
"L2789546",45.55222,-73.90728,"QC","QC"
"L1896886",50.90614,-104.7543,"SK","PR"
"L2485790",50.90589,-104.7541,"SK","PR"
"L1855063",49.75188,-96.95023,"MB","PR"
"L1846325",45.41861,-74.21003,"QC","QC"
"L1907157",46.16032,-62.52644,"PE","AT"
"L1907818",48.24531,-79.06693,"QC","QC"
"L1916049",50.19685,-99.86541,"MB","PR"
"L2418433",50.00316,-125.2717,"BC","BC"
"L2083512",47.06632,-70.7947,"QC","QC"
"L2083514",47.06912,-70.79639,"QC","QC"
"L2083517",47.07033,-70.79814,"QC","QC"
"L2083519",47.07317,-70.80302,"QC","QC"
"L2083523",47.07576,-70.8044,"QC","QC"
"L2083529",47.07897,-70.80568,"QC","QC"
"L2083531",47.07788,-70.80886,"QC","QC"
"L2083533",47.0795,-70.80804,"QC","QC"
"L2083536",47.08124,-70.80635,"QC","QC"
"L1886559",42.74803,-80.77603,"ON","ON"
"L1887675",46.05466,-73.70766,"QC","QC"
"L2427331",46.09293,-79.28339,"ON","ON"
"L1885179",42.79818,-81.17035,"ON","ON"
"L1888748",51.08363,-114.1218,"AB","PR"
"L1139958",43.78983,-79.92757,"ON","ON"
"L2831422",44.36106,-79.66158,"ON","ON"
"L2092612",53.0755,-112.1183,"AB","PR"
"L2036635",54.76679,-111.9622,"AB","PR"
"L2488912",53.38114,-112.8759,"AB","PR"
"L2831379",53.487,-113.023,"AB","PR"
"L3485172",49.73419,-126.0845,"BC","BC"
"L2831423",53.01537,-112.8215,"AB","PR"
"L1930262",46.34846,-72.61166,"QC","QC"
"L1931806",46.34846,-72.61166,"QC","QC"
"L1932641",48.43825,-123.4596,"BC","BC"
"L1986695",43.20751,-79.79311,"ON","ON"
"L2053319",43.66648,-79.35157,"ON","ON"
"L3317017",43.86402,-80.08892,"ON","ON"
"L2432115",49.81471,-99.95763,"MB","PR"
"L2055584",43.40388,-80.39062,"ON","ON"
"L2014289",45.58614,-80.39276,"ON","ON"
"L2412814",45.85682,-76.73425,"QC","QC"
"L2026383",44.29874,-78.3361,"ON","ON"
"L2065507",44.04901,-77.70619,"ON","ON"
"L2019420",43.81633,-79.44953,"ON","ON"
"L2029780",43.771,-79.24171,"ON","ON"
"L2022118",43.98411,-79.48808,"ON","ON"
"L2094552",47.61221,-52.80876,"NL","AT"
"L3403372",47.61435,-52.70923,"NL","AT"
"L2094639",44.00566,-78.77491,"ON","ON"
"L2040621",43.19014,-80.46828,"ON","ON"
"L2062542",53.00883,-112.8293,"AB","PR"
"L2831424",45.53062,-75.49381,"QC","QC"
"L3167307",44.41755,-78.51588,"ON","ON"
"L7696510",45.02652,-76.3674,"ON","ON"
"L2414263",43.67039,-79.40922,"ON","ON"
"L2415351",45.01634,-64.49448,"NS","AT"
"L2427065",43.88697,-79.23936,"ON","ON"
"L2414449",43.17643,-79.21758,"ON","ON"
"L1806667",42.99987,-80.59971,"ON","ON"
"L3306321",42.98817,-81.3088,"ON","ON"
"L2510287",45.76603,-72.59538,"QC","QC"
"L2421495",45.34566,-80.01587,"ON","ON"
"L3161798",42.8434,-80.63609,"ON","ON"
"L2624516",43.36016,-80.36352,"ON","ON"
"L3461679",43.72506,-79.42702,"ON","ON"
"L7696511",43.73741,-79.43004,"ON","ON"
"L2419848",44.3975,-79.53004,"ON","ON"
"L2577369",50.41824,-104.5311,"SK","PR"
"L2412939",44.28328,-79.87953,"ON","ON"
"L2678803",49.95735,-97.18484,"MB","PR"
"L2418485",49.3095,-122.9951,"BC","BC"
"L2453177",50.94805,-114.0653,"AB","PR"
"L2417382",42.99804,-81.24997,"ON","ON"
"L2415823",43.6932,-79.2645,"ON","ON"
"L2414884",49.27431,-123.1478,"BC","BC"
"L3294334",43.71284,-79.25421,"ON","ON"
"L2667743",42.97588,-80.8912,"ON","ON"
"L2667781",42.97282,-80.89314,"ON","ON"
"L3137681",52.35745,-122.3141,"BC","BC"
"L7696670",52.2816,-122.1466,"BC","BC"
"L7696671",43.66255,-79.50296,"ON","ON"
"L3163915",58.80968,-122.6728,"BC","BC"
"L2569559",43.24265,-79.86267,"ON","ON"
"L2411848",43.86017,-79.02177,"ON","ON"
"L2436508",49.60384,-124.8963,"BC","BC"
"L3147970",45.54137,-73.1969,"QC","QC"
"L3162416",50.44629,-104.6345,"SK","PR"
"L5080744",52.35743,-122.314,"BC","BC"
"L2418469",43.68393,-79.3537,"ON","ON"
"L3158691",52.23952,-113.7708,"AB","PR"
"L2417146",46.98681,-65.51034,"NB","AT"
"L3262132",44.05213,-79.48236,"ON","ON"
"L2511603",49.95044,-97.05084,"MB","PR"
"L2411459",43.70969,-79.41245,"ON","ON"
"L2413082",43.31553,-80.3228,"ON","ON"
"L3149958",45.28542,-74.04887,"QC","QC"
"L2419547",53.80605,-113.6251,"AB","PR"
"L2412921",43.68365,-79.31003,"ON","ON"
"L2421362",48.80373,-123.6175,"BC","BC"
"L2422020",49.42569,-123.4868,"BC","BC"
"L2420951",49.22237,-122.8336,"BC","BC"
"L2742005",49.88243,-125.2188,"BC","BC"
"L2410693",43.70658,-79.75825,"ON","ON"
"L2410206",43.44883,-80.55879,"ON","ON"
"L2418004",49.57265,-114.3584,"AB","PR"
"L2409519",43.64396,-79.88995,"ON","ON"
"L2418798",50.1333,-97.53578,"MB","PR"
"L7696512",44.60781,-80.59341,"ON","ON"
"L2410678",43.82842,-78.99967,"ON","ON"
"L2422314",45.35708,-75.78512,"ON","ON"
"L2420145",45.99177,-79.66023,"ON","ON"
"L2409899",43.72429,-79.81061,"ON","ON"
"L2669474",49.274,-122.7782,"BC","BC"
"L2428215",44.05101,-79.4454,"ON","ON"
"L2417627",43.26512,-79.93208,"ON","ON"
"L2410221",44.06572,-79.47862,"ON","ON"
"L2414771",46.86233,-71.24196,"QC","QC"
"L2962233",44.47835,-77.3047,"ON","ON"
"L2432381",45.62245,-73.86394,"QC","QC"
"L2412849",43.77605,-79.50007,"ON","ON"
"L2425691",49.07199,-117.8067,"BC","BC"
"L7696513",49.17311,-123.1763,"BC","BC"
"L2434735",44.55169,-80.4607,"ON","ON"
"L3256885",44.55161,-80.46086,"ON","ON"
"L2412508",44.99679,-64.91907,"NS","AT"
"L2409535",49.23011,-123.989,"BC","BC"
"L2423882",51.2791,-114.6681,"AB","PR"
"L2418524",50.22349,-99.46953,"MB","PR"
"L2415073",49.49071,-119.6045,"BC","BC"
"L2420243",43.60039,-79.50138,"ON","ON"
"L2414331",45.44957,-73.48605,"QC","QC"
"L2419618",50.63825,-119.791,"BC","BC"
"L2419550",44.61611,-79.436,"ON","ON"
"L2435821",44.16031,-78.15476,"ON","ON"
"L2512018",42.87306,-79.04523,"ON","ON"
"L7696514",49.80061,-113.1176,"AB","PR"
"L2683070",46.21671,-63.10526,"PE","AT"
"L2412806",43.88353,-78.904,"ON","ON"
"L3198190",43.70874,-79.3713,"ON","ON"
"L2523537",52.10264,-106.5741,"SK","PR"
"L2727337",49.22645,-123.068,"BC","BC"
"L3177718",48.61616,-123.4093,"BC","BC"
"L2420569",46.38653,-63.12521,"PE","AT"
"L2434546",46.19958,-63.1007,"PE","AT"
"L2416884",49.87843,-119.3653,"BC","BC"
"L7696515",46.83045,-64.06728,"PE","AT"
"L2424007",52.13731,-106.5784,"SK","PR"
"L2421472",43.82634,-79.40025,"ON","ON"
"L2419287",42.95834,-81.19213,"ON","ON"
"L2435780",43.0682,-79.9212,"ON","ON"
"L2412879",51.74651,-110.5602,"AB","PR"
"L2413173",44.02876,-79.80802,"ON","ON"
"L2413342",43.70626,-79.29994,"ON","ON"
"L2420807",46.25877,-63.1602,"PE","AT"
"L2413979",49.89466,-119.4721,"BC","BC"
"L4043725",49.74871,-98.68958,"MB","PR"
"L2419751",52.13754,-114.1957,"AB","PR"
"L2435925",48.39311,-123.9765,"BC","BC"
"L2426566",54.27252,-110.8894,"AB","PR"
"L3153116",45.55712,-75.24205,"ON","ON"
"L3215482",44.1704,-77.36214,"ON","ON"
"L2435953",54.4732,-111.176,"AB","PR"
"L2677658",43.84921,-79.427,"ON","ON"
"L2472656",46.29809,-63.18864,"PE","AT"
"L2437924",43.46026,-80.58984,"ON","ON"
"L7696516",46.35811,-67.65713,"NB","AT"
"L2434975",53.98921,-111.3145,"AB","PR"
"L2419543",45.0801,-78.75624,"ON","ON"
"L7696517",43.56359,-65.56097,"NS","AT"
"L7696518",49.10895,-99.34364,"MB","PR"
"L2428099",45.48002,-75.53982,"ON","ON"
"L2422622",49.15468,-122.234,"BC","BC"
"L2423793",53.58686,-116.4515,"AB","PR"
"L2465621",54.36161,-110.5323,"AB","PR"
"L2458981",55.12505,-121.0095,"BC","BC"
"L2428173",44.82037,-63.62488,"NS","AT"
"L2427454",46.34965,-79.48749,"ON","ON"
"L2473568",50.49118,-104.6224,"SK","PR"
"L2612022",45.02759,-76.51913,"ON","ON"
"L2431401",44.69877,-63.83985,"NS","AT"
"L2435449",45.27064,-75.75142,"ON","ON"
"L2434846",43.03044,-81.25883,"ON","ON"
"L2426275",44.31674,-78.37255,"ON","ON"
"L2445231",54.52136,-128.6158,"BC","BC"
"L2453838",44.33409,-78.01121,"ON","ON"
"L4075270",49.6735,-112.8107,"AB","PR"
"L2428074",49.38862,-117.5387,"BC","BC"
"L2452857",49.72625,-112.814,"AB","PR"
"L2456695",45.56424,-73.9782,"QC","QC"
"L2432858",43.39623,-80.45126,"ON","ON"
"L4050842",50.96379,-120.1795,"BC","BC"
"L2445200",48.68628,-123.6638,"BC","BC"
"L2497715",43.46459,-79.67165,"ON","ON"
"L2433659",43.66214,-79.49659,"ON","ON"
"L2747897",43.8275,-79.14699,"ON","ON"
"L5062809",46.36899,-83.24867,"ON","ON"
"L5087610",43.77678,-79.16689,"ON","ON"
"L2454520",49.71288,-124.9773,"BC","BC"
"L2510219",44.81118,-79.96323,"ON","ON"
"L2453378",53.42089,-107.3073,"SK","PR"
"L2440689",42.78089,-80.45652,"ON","ON"
"L2425238",51.14149,-114.0929,"AB","PR"
"L2434662",43.37284,-80.34672,"ON","ON"
"L2529657",49.18664,-81.01696,"ON","ON"
"L2452382",48.85943,-123.6437,"BC","BC"
"L2434858",46.38075,-63.75649,"PE","AT"
"L2424493",62.43917,-114.4154,"NT","North"
"L2431337",52.59413,-114.0698,"AB","PR"
"L2472918",49.0893,-119.5552,"BC","BC"
"L3157785",49.79014,-112.1482,"AB","PR"
"L2494554",46.17867,-64.81367,"NB","AT"
"L7696520",45.41819,-75.74269,"QC","QC"
"L2878374",43.08345,-79.82052,"ON","ON"
"L7696521",51.29799,-114.0134,"AB","PR"
"L2456737",45.2093,-78.66838,"ON","ON"
"L2755809",49.04413,-122.7632,"BC","BC"
"L2468202",51.25639,-101.3483,"MB","PR"
"L2456741",44.15622,-77.4122,"ON","ON"
"L2459805",51.22879,-101.5077,"MB","PR"
"L7696522",53.07469,-108.3326,"SK","PR"
"L2603310",44.14759,-78.9724,"ON","ON"
"L4418419",43.65456,-79.86914,"ON","ON"
"L5056512",44.15569,-79.87553,"ON","ON"
"L2473319",43.13362,-79.49132,"ON","ON"
"L2578744",44.51268,-80.24757,"ON","ON"
"L2892261",43.64776,-79.58213,"ON","ON"
"L2525933",43.82553,-79.00504,"ON","ON"
"L2524174",43.03927,-82.16216,"ON","ON"
"L2503739",52.95218,-122.5173,"BC","BC"
"L2487313",44.49853,-79.827,"ON","ON"
"L2474688",43.65887,-79.42304,"ON","ON"
"L2475264",50.78642,-96.98629,"MB","PR"
"L2476842",51.28396,-100.7222,"MB","PR"
"L2508117",43.54261,-80.23556,"ON","ON"
"L2462486",43.78693,-79.35976,"ON","ON"
"L2462754",43.57374,-79.66212,"ON","ON"
"L2492685",44.49211,-80.24624,"ON","ON"
"L2462562",44.03865,-77.73608,"ON","ON"
"L2462563",44.03874,-77.73643,"ON","ON"
"L2567684",43.68129,-79.28498,"ON","ON"
"L2508749",43.53788,-79.6907,"ON","ON"
"L2470096",43.99489,-79.4778,"ON","ON"
"L2515391",43.12184,-80.73354,"ON","ON"
"L2467185",43.80338,-79.34921,"ON","ON"
"L2463329",43.77257,-79.3879,"ON","ON"
"L2470117",44.02778,-80.07454,"ON","ON"
"L2649915",43.74916,-79.2143,"ON","ON"
"L2462753",43.68749,-79.78394,"ON","ON"
"L2473224",43.43601,-79.68579,"ON","ON"
"L2474490",43.76676,-80.0014,"ON","ON"
"L2660791",43.6858,-79.41741,"ON","ON"
"L7696523",43.06763,-79.09873,"ON","ON"
"L2614198",43.10847,-80.41673,"ON","ON"
"L2515269",43.45233,-80.48014,"ON","ON"
"L2578604",43.44795,-79.72967,"ON","ON"
"L7696524",48.46876,-123.3207,"BC","BC"
"L2471457",43.35673,-79.85045,"ON","ON"
"L2580478",43.52416,-79.63062,"ON","ON"
"L2573880",44.9835,-78.71635,"ON","ON"
"L2573882",44.9835,-78.717,"ON","ON"
"L2573911",44.9835,-78.71738,"ON","ON"
"L3188950",51.36835,-85.3363,"ON","ON"
"L7696675",43.8513,-79.44991,"ON","ON"
"L7696525",44.2687,-78.36869,"ON","ON"
"L7696526",43.63376,-79.4983,"ON","ON"
"L2506343",43.90447,-78.67624,"ON","ON"
"L2756600",42.86952,-79.45968,"ON","ON"
"L5056967",43.99339,-78.12547,"ON","ON"
"L2476902",44.4474,-78.35961,"ON","ON"
"L3216617",44.49948,-79.47022,"ON","ON"
"L3506194",45.17394,-66.16609,"NB","AT"
"L7696674",45.251,-66.101,"NB","AT"
"L7696527",52.68855,-113.5724,"AB","PR"
"L3173378",43.69176,-79.38823,"ON","ON"
"L5119723",43.21856,-79.71547,"ON","ON"
"L2515385",44.61355,-79.43668,"ON","ON"
"L2476691",43.39467,-80.28149,"ON","ON"
"L2574126",49.79005,-112.1477,"AB","PR"
"L7696528",43.18144,-79.22008,"ON","ON"
"L2523698",43.56988,-79.76004,"ON","ON"
"L2649234",43.67766,-79.42686,"ON","ON"
"L2468389",43.16644,-79.25138,"ON","ON"
"L2496700",43.08652,-79.6195,"ON","ON"
"L2606335",44.16544,-81.63313,"ON","ON"
"L7696529",44.56712,-80.94169,"ON","ON"
"L2515515",43.75618,-79.24253,"ON","ON"
"L7696530",44.46964,-77.68362,"ON","ON"
"L2567894",44.66844,-79.86756,"ON","ON"
"L7696531",44.86755,-75.31684,"ON","ON"
"L7696532",45.92105,-74.14849,"QC","QC"
"L7696533",45.6682,-62.84984,"NS","AT"
"L5635988",43.91859,-80.00593,"ON","ON"
"L3241223",43.02395,-79.36089,"ON","ON"
"L2530116",49.98726,-96.96537,"MB","PR"
"L2733986",43.64417,-79.85874,"ON","ON"
"L2530087",43.79407,-79.12897,"ON","ON"
"L2752262",43.35069,-79.76429,"ON","ON"
"L2577707",44.74271,-65.5387,"NS","AT"
"L2565786",45.31979,-66.07989,"NB","AT"
"L2751843",45.47653,-75.85889,"QC","QC"
"L7696534",46.66846,-71.3663,"QC","QC"
"L2531211",43.4302,-80.35478,"ON","ON"
"L2529956",49.13851,-122.3425,"BC","BC"
"L2529946",43.4266,-79.75073,"ON","ON"
"L2581781",44.0735,-79.44976,"ON","ON"
"L2570716",44.28413,-78.92254,"ON","ON"
"L7696535",43.08394,-80.99997,"ON","ON"
"L2867088",49.15179,-122.3046,"BC","BC"
"L3197644",49.24044,-120.0003,"BC","BC"
"L80172",43.96343,-78.15936,"ON","ON"
"L7696536",43.58393,-79.72551,"ON","ON"
"L2567442",43.7006,-79.39073,"ON","ON"
"L2755943",52.27413,-113.8266,"AB","PR"
"L2571171",44.21051,-81.02125,"ON","ON"
"L3225121",46.64755,-80.99298,"ON","ON"
"L7696537",46.22009,-64.64898,"NB","AT"
"L2605043",46.15017,-74.57259,"QC","QC"
"L2610031",44.17481,-77.34018,"ON","ON"
"L2692468",46.27642,-60.42712,"NS","AT"
"L2572748",45.37979,-73.52706,"QC","QC"
"L2594429",43.96925,-79.13431,"ON","ON"
"L2601670",49.67046,-112.8704,"AB","PR"
"L2599473",45.34091,-79.18978,"ON","ON"
"L7696538",46.09012,-79.36579,"ON","ON"
"L2656984",44.55858,-79.61779,"ON","ON"
"L2659401",44.74832,-63.32585,"NS","AT"
"L2606370",51.31698,-114.3192,"AB","PR"
"L2612344",42.96917,-82.37343,"ON","ON"
"L3158157",43.63357,-79.56507,"ON","ON"
"L2727662",42.9936,-81.17914,"ON","ON"
"L3588719",43.21288,-79.90913,"ON","ON"
"L2610136",49.40449,-123.5471,"BC","BC"
"L2598878",43.70693,-79.41697,"ON","ON"
"L3123803",45.38695,-75.703,"ON","ON"
"L2625498",46.46746,-81.06876,"ON","ON"
"L3165711",44.58425,-79.8593,"ON","ON"
"L7696539",48.64361,-80.68115,"ON","ON"
"L2635016",49.20921,-122.9066,"BC","BC"
"L2699536",48.54218,-80.79397,"ON","ON"
"L2742505",49.34291,-123.1049,"BC","BC"
"L2632828",49.26235,-123.235,"BC","BC"
"L5632286",50.08621,-97.03053,"MB","PR"
"L2716139",43.58394,-80.14437,"ON","ON"
"L2711242",44.29901,-79.47282,"ON","ON"
"L2695961",43.22259,-81.14519,"ON","ON"
"L2727757",53.69968,-114.4943,"AB","PR"
"L3129186",49.2748,-123.1506,"BC","BC"
"L3371668",45.28424,-76.1131,"ON","ON"
"L2719961",51.10501,-114.076,"AB","PR"
"L3163511",51.10501,-114.076,"AB","PR"
"L2695431",49.30919,-124.4795,"BC","BC"
"L2705387",49.30938,-124.4799,"BC","BC"
"L2764995",44.6435,-64.00365,"NS","AT"
"L5550241",44.47317,-76.43103,"ON","ON"
"L2758382",54.78944,-127.1648,"BC","BC"
"L2709421",46.22632,-64.5349,"NB","AT"
"L2803368",46.11942,-64.77583,"NB","AT"
"L3158995",50.77687,-120.3292,"BC","BC"
"L3155345",44.64895,-63.89876,"NS","AT"
"L3137700",48.69694,-123.4556,"BC","BC"
"L3153873",42.92977,-80.28503,"ON","ON"
"L3147076",43.65436,-79.47043,"ON","ON"
"L3145173",49.25049,-123.1906,"BC","BC"
"L3151219",43.76306,-79.39771,"ON","ON"
"L3169017",44.29705,-78.29827,"ON","ON"
"L3233582",42.42468,-82.1835,"ON","ON"
"L3161699",43.75089,-79.38158,"ON","ON"
"L3155189",43.07572,-81.39195,"ON","ON"
"L3148478",44.09039,-80.49176,"ON","ON"
"L3158397",43.04337,-81.25002,"ON","ON"
"L3171155",49.59708,-119.6917,"BC","BC"
"L3155637",43.37753,-80.96937,"ON","ON"
"L3153578",43.95581,-78.87896,"ON","ON"
"L3177738",44.24199,-79.45776,"ON","ON"
"L3164073",56.65414,-111.3253,"AB","PR"
"L3157468",43.69319,-79.31886,"ON","ON"
"L3285353",49.27065,-122.9797,"BC","BC"
"L3189220",44.12021,-79.36908,"ON","ON"
"L3176536",43.00125,-79.25375,"ON","ON"
"L3164247",45.59345,-63.93824,"NS","AT"
"L3161153",47.54193,-52.83812,"NL","AT"
"L3138809",50.73657,-119.6538,"BC","BC"
"L3189922",43.54944,-80.2233,"ON","ON"
"L3162150",43.76759,-79.16789,"ON","ON"
"L1020084",44.55684,-80.94761,"ON","ON"
"L3169137",49.06336,-122.8184,"BC","BC"
"L3165954",45.01845,-64.12301,"NS","AT"
"L3155748",43.6262,-80.36239,"ON","ON"
"L3268754",44.17525,-80.63222,"ON","ON"
"L3155276",53.53054,-113.4226,"AB","PR"
"L3155266",44.61528,-80.85465,"ON","ON"
"L3144088",43.38174,-80.45488,"ON","ON"
"L3159695",43.95688,-78.18394,"ON","ON"
"L3143808",45.03088,-74.8905,"ON","ON"
"L3163478",43.33136,-79.79086,"ON","ON"
"L3137682",49.20839,-122.927,"BC","BC"
"L3294488",43.36196,-80.31143,"ON","ON"
"L3140352",45.83209,-66.50776,"NB","AT"
"L3150456",43.95254,-80.15831,"ON","ON"
"L3158306",49.84552,-97.25227,"MB","PR"
"L3149816",45.31294,-75.91265,"ON","ON"
"L3156855",44.05595,-79.33275,"ON","ON"
"L3160231",54.11738,-101.4478,"MB","PR"
"L3177642",49.92365,-74.35718,"QC","QC"
"L7696540",45.52318,-76.59756,"ON","ON"
"L3155868",44.47765,-81.37875,"ON","ON"
"L3162188",53.95119,-122.6816,"BC","BC"
"L3153875",53.49726,-113.0909,"AB","PR"
"L3163353",51.11261,-114.1698,"AB","PR"
"L3153397",44.0632,-78.14171,"ON","ON"
"L3137651",45.13897,-76.1528,"ON","ON"
"L3153345",43.19466,-79.20634,"ON","ON"
"L3148191",53.50899,-113.5325,"AB","PR"
"L3167060",43.43885,-80.63377,"ON","ON"
"L3154314",43.57866,-79.63965,"ON","ON"
"L3168735",45.27414,-75.69237,"ON","ON"
"L3149724",50.34581,-115.8719,"BC","BC"
"L5657614",53.01393,-122.6793,"BC","BC"
"L3152444",44.73902,-75.99722,"ON","ON"
"L3155624",44.43925,-79.73171,"ON","ON"
"L3156891",43.66655,-79.32177,"ON","ON"
"L7696541",47.51129,-79.66587,"ON","ON"
"L3169885",48.59451,-123.3943,"BC","BC"
"L3186099",53.01205,-112.813,"AB","PR"
"L3149661",45.44345,-75.97663,"ON","ON"
"L3170051",45.39988,-75.61984,"ON","ON"
"L3156761",42.87971,-80.74406,"ON","ON"
"L3151780",48.64735,-71.22059,"QC","QC"
"L3148238",45.18148,-79.63459,"ON","ON"
"L3159346",53.5186,-113.5361,"AB","PR"
"L3144075",44.07139,-79.47436,"ON","ON"
"L3179104",44.16476,-80.39726,"ON","ON"
"L3181385",52.89171,-66.8597,"NL","AT"
"L3171792",43.1615,-79.31734,"ON","ON"
"L3162210",49.05908,-80.86465,"ON","ON"
"L3155791",51.06103,-114.1157,"AB","PR"
"L3184027",45.10709,-66.70351,"NB","AT"
"L3144846",43.97354,-79.23987,"ON","ON"
"L3165253",45.41386,-63.3095,"NS","AT"
"L3151182",42.00673,-82.97678,"ON","ON"
"L3157373",49.84385,-119.3678,"BC","BC"
"L3147364",48.65148,-123.5896,"BC","BC"
"L3155389",44.06159,-78.1099,"ON","ON"
"L3137874",44.27038,-64.36182,"NS","AT"
"L3150950",43.67144,-79.48482,"ON","ON"
"L3162410",46.25602,-63.66129,"PE","AT"
"L3164422",45.62734,-72.07217,"QC","QC"
"L3155905",49.28935,-123.0144,"BC","BC"
"L3139383",48.78889,-123.7373,"BC","BC"
"L3151103",43.73701,-79.4191,"ON","ON"
"L3138715",51.30658,-85.32532,"ON","ON"
"L3161472",46.21175,-82.07199,"ON","ON"
"L3161101",44.10339,-79.12374,"ON","ON"
"L3148271",44.76746,-79.9927,"ON","ON"
"L3155814",58.47557,-116.9035,"AB","PR"
"L3139779",43.73771,-79.36399,"ON","ON"
"L3290172",50.48583,-119.3476,"BC","BC"
"L3147275",45.35254,-75.77337,"ON","ON"
"L3161850",53.74023,-105.2703,"SK","PR"
"L3486985",50.27189,-104.6873,"SK","PR"
"L7696542",44.33487,-78.32031,"ON","ON"
"L3158801",45.40935,-75.69727,"ON","ON"
"L3881649",43.62891,-79.50781,"ON","ON"
"L3166410",50.3954,-105.5533,"SK","PR"
"L3169043",43.6707,-79.32159,"ON","ON"
"L3180676",43.97158,-79.241,"ON","ON"
"L3182144",52.48215,-111.061,"AB","PR"
"L3156865",43.85597,-79.34464,"ON","ON"
"L3150461",43.98071,-79.48175,"ON","ON"
"L3147955",45.55152,-73.64648,"QC","QC"
"L3164754",49.25655,-123.1673,"BC","BC"
"L3165629",44.38576,-78.40635,"ON","ON"
"L3171662",51.10063,-121.2657,"BC","BC"
"L3171326",44.31589,-78.3441,"ON","ON"
"L3160495",43.81682,-79.46445,"ON","ON"
"L3152152",43.24416,-81.82478,"ON","ON"
"L3158684",44.37023,-78.74676,"ON","ON"
