"loc_id","latitude","longitude","Prov","region","BlockCode","bcr"
"L32666",45.16667,-74.2,"QC","QC","18TWR",13
"L32667",49.047,-122.241,"BC","BC","10UEV",5
"L32682",44.68333,-76.433333,"ON","ON","18TUQ",12
"L32683",43.185,-79.254,"ON","ON","17TPH",13
"L32254",49.08333,-117.8,"BC","BC","11UMQ",10
"L32684",44.56667,-78.216667,"ON","ON","17TQK",13
"L32256",44.96667,-64.933333,"NS","AT","20TLQ",14
"L32692",43.26667,-81.133333,"ON","ON","17TMH",13
"L32365",44.155,-77.387,"ON","ON","18TUP",13
"L32770",47.4,-79.683333,"ON","ON","17TNN",12
"L32372",43.9,-80.316667,"ON","ON","17TNJ",13
"L32622",45.44074,-73.678207,"QC","QC","18TXR",13
"L32648",46.208,-62.821,"PE","AT","20TNS",14
"L32649",44.791,-63.75,"NS","AT","20TMQ",14
"L32990",44.7903,-63.7188,"NS","AT","20TMQ",14
"L32724",44.01667,-79.816667,"ON","ON","17TNJ",13
"L33104",48.406,-89.248,"ON","ON","16TCU",12
"L33333",49.038,-122.827,"BC","BC","10UEV",5
"L33035",49.038,-122.827,"BC","BC","10UEV",5
"L33481",44.6517,-63.5816,"NS","AT","20TMQ",14
"L33811",44.6517,-63.5816,"NS","AT","20TMQ",14
"L33842",43.732,-79.419,"ON","ON","17TPJ",13
"L33845",52.4649,-113.7388,"AB","PR","12UUD",11
"L33846",52.46667,-113.73333,"AB","PR","12UUD",11
"L33509",49.815,-97.172,"MB","PR","14UPA",11
"L33878",46.36667,-71.616667,"QC","QC","19TBM",13
"L33928",50.0311,-119.3996,"BC","BC","11ULR",9
"L33980",46.081,-64.844,"NB","AT","20TLS",14
"L34011",49.213,-123.097,"BC","BC","10UDV",5
"L34062",44.06667,-80.2,"ON","ON","17TNJ",13
"L34063",44.06667,-80.2,"ON","ON","17TNJ",13
"L34201",46.059,-71.981,"QC","QC","19TBM",13
"L34208",45.483,-73.497,"QC","QC","18TXR",13
"L33909",46.81463,-71.215367,"QC","QC","19TCM",13
"L34226",45.385,-74.036,"QC","QC","18TWR",13
"L33916",45.637,-73.838,"QC","QC","18TWR",13
"L34262",45.949,-74.1414,"QC","QC","18TWR",12
"L33969",43.75,-80.116667,"ON","ON","17TNJ",13
"L34281",44.53333,-78.75,"ON","ON","17TPK",13
"L33970",43.65,-79.916667,"ON","ON","17TNJ",13
"L34282",44.85,-76.15,"ON","ON","18TVQ",13
"L34283",42.61667,-80.466667,"ON","ON","17TNH",13
"L34284",44.83333,-76.533333,"ON","ON","18TUQ",12
"L34285",44.75,-81.15,"ON","ON","17TMK",13
"L34286",43.001,-81.298,"ON","ON","17TMH",13
"L34287",45.41667,-80.1,"ON","ON","17TNL",12
"L34288",42.78333,-80.2,"ON","ON","17TNH",13
"L33998",44.653,-63.621,"NS","AT","20TMQ",14
"L34002",44.6517,-63.5816,"NS","AT","20TMQ",14
"L34003",44.721,-63.715,"NS","AT","20TMQ",14
"L34316",44.75,-79.766667,"ON","ON","17TNK",13
"L34317",42.975,-82.385,"ON","ON","17TLH",13
"L34319",42.55127,-81.973386,"ON","ON","17TMH",13
"L34320",42.55,-81.983333,"ON","ON","17TMH",13
"L34019",44.00666,-79.685483,"ON","ON","17TPJ",13
"L34022",43.96667,-78.166667,"ON","ON","17TQJ",13
"L34336",45.827,-77.132,"ON","ON","18TUR",13
"L34023",42.76667,-80.316667,"ON","ON","17TNH",13
"L34337",44.56667,-80.933333,"ON","ON","17TNK",13
"L34024",43.65,-79.483,"ON","ON","17TPJ",13
"L34025",44.68333,-77.216667,"ON","ON","18TUQ",12
"L34026",44.61667,-80.883333,"ON","ON","17TNK",13
"L34027",45.3255,-79.2268,"ON","ON","17TPL",12
"L34028",45.01667,-78.016667,"ON","ON","17TQK",12
"L34029",44.6075,-80.591,"ON","ON","17TNK",13
"L34045",45.401,-75.659,"ON","ON","18TVR",13
"L34339",43.377,-80.312,"ON","ON","17TNJ",13
"L34340",43.377,-80.312,"ON","ON","17TNJ",13
"L34046",43.88333,-79.733333,"ON","ON","17TPJ",13
"L34047",46.528,-84.294,"ON","ON","16TGS",12
"L34342",44.237,-76.555,"ON","ON","18TUP",13
"L34049",43.03333,-82.25,"ON","ON","17TLH",13
"L34343",43.03333,-82.15,"ON","ON","17TMH",13
"L34345",46.1,-77.5,"ON","ON","18TUS",12
"L34346",44.155,-77.387,"ON","ON","18TUP",13
"L34347",43.711,-79.362,"ON","ON","17TPJ",13
"L34349",42.93333,-79.85,"ON","ON","17TNH",13
"L34364",49.78333,-86.533333,"ON","ON","16UEA",8
"L34052",44.6,-80.583333,"ON","ON","17TNK",13
"L34365",44.6075,-80.591,"ON","ON","17TNK",13
"L34053",46.495,-84.284,"ON","ON","16TGS",12
"L34366",46.495,-84.284,"ON","ON","16TGS",12
"L34054",47.81667,-79.866667,"ON","ON","17TNN",12
"L34056",42.968,-81.316,"ON","ON","17TMH",13
"L34057",43.275,-79.966,"ON","ON","17TNH",13
"L34073",46.65185,-80.950098,"ON","ON","17TNM",12
"L34074",44.61667,-79.416667,"ON","ON","17TPK",13
"L34076",43.031,-81.255,"ON","ON","17TMH",13
"L34077",46.51381,-84.338794,"ON","ON","16TGS",12
"L34370",46.495,-84.284,"ON","ON","16TGS",12
"L34371",43.671,-79.753,"ON","ON","17TPJ",13
"L34372",43.164,-79.245,"ON","ON","17TPH",13
"L34373",45.13333,-76.15,"ON","ON","18TVQ",13
"L34078",43.514,-80.521,"ON","ON","17TNJ",13
"L34374",43.517,-80.551,"ON","ON","17TNJ",13
"L34079",44.014,-79.437,"ON","ON","17TPJ",13
"L34375",45.342,-75.889,"ON","ON","18TVR",13
"L34376",43.275,-79.966,"ON","ON","17TNH",13
"L34080",43.475,-79.707,"ON","ON","17TPJ",13
"L34081",45.401,-75.659,"ON","ON","18TVR",13
"L34082",42.33333,-82,"ON","ON","17TMG",13
"L34083",46.4395,-81.1506,"ON","ON","17TMM",12
"L34084",46.43333,-81.15,"ON","ON","17TMM",12
"L34461",44.75,-81.15,"ON","ON","17TMK",13
"L34085",45.51667,-74.65,"ON","ON","18TWR",13
"L34086",45.827,-77.132,"ON","ON","18TUR",13
"L34462",47.98333,-84.783333,"ON","ON","16TFU",8
"L34157",44.18333,-81.633333,"ON","ON","17TMJ",13
"L34463",44.18333,-81.633333,"ON","ON","17TMJ",13
"L34464",42.965,-81.237,"ON","ON","17TMH",13
"L34465",43.23333,-80.15,"ON","ON","17TNH",13
"L34158",42.63333,-81.466667,"ON","ON","17TMH",13
"L34159",42.55127,-81.973386,"ON","ON","17TMH",13
"L34466",45.32551,-79.226804,"ON","ON","17TPL",12
"L34467",44.85,-75.55,"ON","ON","18TVQ",13
"L34468",46.40717,-80.114164,"ON","ON","17TNM",12
"L34469",44.1,-77.583333,"ON","ON","18TTP",13
"L34470",43.88333,-79.733333,"ON","ON","17TPJ",13
"L34471",44.283,-78.325,"ON","ON","17TQK",13
"L34160",44.1,-77.583333,"ON","ON","18TTP",13
"L34472",45.11667,-79.583333,"ON","ON","17TPK",12
"L34162",46.28333,-84.033333,"ON","ON","16TGS",12
"L34473",42.83333,-80.3,"ON","ON","17TNH",13
"L34163",43.315,-79.804,"ON","ON","17TNH",13
"L34164",42.98333,-81.066667,"ON","ON","17TMH",13
"L34165",42.98333,-81.066667,"ON","ON","17TMH",13
"L34488",44.91667,-78.716667,"ON","ON","17TPK",12
"L34489",44.6,-76.216667,"ON","ON","18TVQ",13
"L34490",42.85,-80.5,"ON","ON","17TNH",13
"L34491",42.76667,-80.983333,"ON","ON","17TNH",13
"L34168",43.6,-80.55,"ON","ON","17TNJ",13
"L34169",42.993,-82.399,"ON","ON","17TLH",13
"L34492",48.08333,-84.566667,"ON","ON","16TFU",8
"L34494",45.827,-77.132,"ON","ON","18TUR",13
"L34495",43.26667,-80.65,"ON","ON","17TNH",13
"L34170",42.789,-81.181,"ON","ON","17TMH",13
"L34186",45.0766,-79.4734,"ON","ON","17TPK",12
"L34187",43.2063,-79.6482,"ON","ON","17TPH",13
"L34496",51.28333,-80.65,"ON","ON","17UNS",7
"L34497",42.966,-81.269,"ON","ON","17TMH",13
"L34498",45.13333,-77.266667,"ON","ON","18TUR",12
"L34499",43.997,-79.23,"ON","ON","17TPJ",13
"L34188",45.13333,-76.15,"ON","ON","18TVQ",13
"L34500",42.975,-82.385,"ON","ON","17TLH",13
"L34189",42.76667,-80.983333,"ON","ON","17TNH",13
"L34501",46.23172,-79.148169,"ON","ON","17TPM",12
"L34516",43.86862,-79.858518,"ON","ON","17TNJ",13
"L34190",43.69,-79.432,"ON","ON","17TPJ",13
"L34191",44.61667,-79.416667,"ON","ON","17TPK",13
"L34192",44.1,-78.816667,"ON","ON","17TPJ",13
"L34517",45.05,-77.85,"ON","ON","18TTQ",12
"L34518",49.06667,-81.016667,"ON","ON","17UMQ",8
"L34193",43.96667,-78.166667,"ON","ON","17TQJ",13
"L34519",43.577,-79.627,"ON","ON","17TPJ",13
"L34194",43.131,-80.751,"ON","ON","17TNH",13
"L34195",43.26667,-80.65,"ON","ON","17TNH",13
"L34196",46.443,-80.986,"ON","ON","17TNM",12
"L34520",48.75,-92.616667,"ON","ON","15TWP",12
"L34197",45.1403,-75.6023,"ON","ON","18TVQ",13
"L34212",43.685,-79.557,"ON","ON","17TPJ",13
"L34521",44.65,-79.933333,"ON","ON","17TNK",13
"L34213",43.185,-79.254,"ON","ON","17TPH",13
"L34214",42.61667,-80.466667,"ON","ON","17TNH",13
"L34215",43.216,-79.742,"ON","ON","17TPH",13
"L34522",45.401,-75.659,"ON","ON","18TVR",13
"L34523",43.51667,-80.45,"ON","ON","17TNJ",13
"L34216",43.123,-80.259,"ON","ON","17TNH",13
"L34217",43.83333,-79.633333,"ON","ON","17TPJ",13
"L34218",44.13333,-79.466667,"ON","ON","17TPJ",13
"L34219",45.48333,-79.466667,"ON","ON","17TPL",12
"L34220",48.369,-89.353,"ON","ON","16TCU",12
"L34526",44.393,-79.667,"ON","ON","17TPK",13
"L34221",45.46667,-76.683333,"ON","ON","18TUR",13
"L34222",44.371,-79.686,"ON","ON","17TPK",13
"L34527",43.203,-79.926,"ON","ON","17TNH",13
"L34223",42.91667,-81.416667,"ON","ON","17TMH",13
"L34224",43.514,-80.575,"ON","ON","17TNJ",13
"L34225",46.528,-84.294,"ON","ON","16TGS",12
"L34239",42.78333,-80.2,"ON","ON","17TNH",13
"L34240",42.78333,-80.2,"ON","ON","17TNH",13
"L34528",43.426,-80.531,"ON","ON","17TNJ",13
"L34529",42.939,-81.343,"ON","ON","17TMH",13
"L34241",47.5,-79.666667,"ON","ON","17TPN",12
"L34544",49.68333,-83.666667,"ON","ON","17ULR",8
"L34242",45.03333,-78.216667,"ON","ON","17TQK",12
"L34545",44.237,-76.555,"ON","ON","18TUP",13
"L34243",42.76667,-80.316667,"ON","ON","17TNH",13
"L34244",46.2563,-81.7758,"ON","ON","17TMM",12
"L34546",46.25,-81.766667,"ON","ON","17TMM",12
"L34547",51.05,-93.816667,"ON","ON","15UVS",8
"L34245",42.83333,-80.3,"ON","ON","17TNH",13
"L34246",42.83333,-80.3,"ON","ON","17TNH",13
"L34248",42.05,-82.6,"ON","ON","17TLG",13
"L34548",42.05,-82.6,"ON","ON","17TLG",13
"L34549",45.396,-75.662,"ON","ON","18TVR",13
"L34249",43.843,-79.003,"ON","ON","17TPJ",13
"L34550",43.61667,-80.033333,"ON","ON","17TNJ",13
"L34250",43.2,-79.566667,"ON","ON","17TPH",13
"L34251",43.711,-79.362,"ON","ON","17TPJ",13
"L34551",49.78333,-94.483333,"ON","ON","15UUR",12
"L34252",43.729,-79.311,"ON","ON","17TPJ",13
"L34267",43.159,-80.259,"ON","ON","17TNH",13
"L34552",44.68333,-76.433333,"ON","ON","18TUQ",12
"L34268",42.9834,-81.2498,"ON","ON","17TMH",13
"L34553",42.9834,-81.2498,"ON","ON","17TMH",13
"L34269",49.78333,-94.483333,"ON","ON","15UUR",12
"L34554",49.78468,-94.448676,"ON","ON","15UUR",12
"L34555",43.123,-80.259,"ON","ON","17TNH",13
"L34556",44.61667,-79.416667,"ON","ON","17TPK",13
"L34557",43.88333,-79.733333,"ON","ON","17TPJ",13
"L34572",42.55,-81.983333,"ON","ON","17TMH",13
"L34270",45.9,-77.283333,"ON","ON","18TUR",12
"L34573",50.0981,-91.917,"ON","ON","15UWR",8
"L34271",45.356,-75.757,"ON","ON","18TVR",13
"L34272",46.51381,-84.338794,"ON","ON","16TGS",12
"L34574",45.316,-75.829,"ON","ON","18TVR",13
"L34575",44.26667,-79.716667,"ON","ON","17TPK",13
"L34576",42.308,-82.868,"ON","ON","17TLG",13
"L34273",43.547,-80.234,"ON","ON","17TNJ",13
"L34274",48.53333,-80.466667,"ON","ON","17TNP",8
"L34577",45.827,-77.132,"ON","ON","18TUR",13
"L34276",45.396,-75.662,"ON","ON","18TVR",13
"L34277",43.369,-80.975,"ON","ON","17TNJ",13
"L34278",44.9,-76.016667,"ON","ON","18TVQ",13
"L34279",42.05,-82.6,"ON","ON","17TLG",13
"L34579",44.61667,-79.416667,"ON","ON","17TPK",13
"L34280",43.51667,-80.65,"ON","ON","17TNJ",13
"L34295",44.38333,-76.466667,"ON","ON","18TUQ",13
"L34296",44.3,-76.983333,"ON","ON","18TUQ",13
"L34297",43.843,-79.003,"ON","ON","17TPJ",13
"L34298",43.843,-79.003,"ON","ON","17TPJ",13
"L34580",43.03333,-80.883333,"ON","ON","17TNH",13
"L34300",45.05,-77.85,"ON","ON","18TTQ",12
"L34301",45.05839,-77.853756,"ON","ON","18TTQ",12
"L34581",44.2,-77.6,"ON","ON","18TTP",13
"L34302",46.495,-84.284,"ON","ON","16TGS",12
"L34582",48.61569,-93.674655,"ON","ON","15TVP",12
"L34303",43.817,-79.369,"ON","ON","17TPJ",13
"L34583",44.05,-80.75,"ON","ON","17TNJ",13
"L34584",43.714,-79.491,"ON","ON","17TPJ",13
"L34304",45.05,-77.85,"ON","ON","18TTQ",12
"L34306",43.159,-80.259,"ON","ON","17TNH",13
"L34599",43.15,-79.916667,"ON","ON","17TNH",13
"L34307",43.25,-80.25,"ON","ON","17TNH",13
"L34600",43.25,-80.25,"ON","ON","17TNH",13
"L34322",42.968,-81.316,"ON","ON","17TMH",13
"L34601",43.006,-81.234,"ON","ON","17TMH",13
"L34323",44.58333,-79.866667,"ON","ON","17TNK",13
"L34602",43.517,-80.551,"ON","ON","17TNJ",13
"L34603",42.98975,-80.598464,"ON","ON","17TNH",13
"L34324",46.311,-79.454,"ON","ON","17TPM",12
"L34604",46.2,-82.083333,"ON","ON","17TMM",12
"L34605",45.15,-79.116667,"ON","ON","17TPL",12
"L34606",42.212,-83.069,"ON","ON","17TLG",13
"L34608",43.709,-79.283,"ON","ON","17TPJ",13
"L34325",45.98333,-79.366667,"ON","ON","17TPL",12
"L34326",43.461,-80.472,"ON","ON","17TNJ",13
"L34610",46.2,-82.083333,"ON","ON","17TMM",12
"L34327",43.671,-79.753,"ON","ON","17TPJ",13
"L34328",44.65,-76.716667,"ON","ON","18TUQ",12
"L34611",43.748,-79.59,"ON","ON","17TPJ",13
"L34329",45.76667,-79.4,"ON","ON","17TPL",12
"L34330",43.123,-80.259,"ON","ON","17TNH",13
"L34331",44.06667,-80.2,"ON","ON","17TNJ",13
"L34612",44.06667,-80.2,"ON","ON","17TNJ",13
"L34627",42.83333,-80.3,"ON","ON","17TNH",13
"L34332",45.05,-79.166667,"ON","ON","17TPK",12
"L34628",45.0766,-79.4734,"ON","ON","17TPK",12
"L34629",43.605,-79.541,"ON","ON","17TPJ",13
"L34630",44.1481,-79.8674,"ON","ON","17TNJ",13
"L34631",42.88333,-79.05,"ON","ON","17TPH",13
"L34334",43.2156,-81.0692,"ON","ON","17TMH",13
"L34335",43.26667,-81.133333,"ON","ON","17TMH",13
"L34350",43.547,-80.234,"ON","ON","17TNJ",13
"L34351",43.96667,-78.166667,"ON","ON","17TQJ",13
"L34352",44.01667,-79.816667,"ON","ON","17TNJ",13
"L34353",49.78333,-92.833333,"ON","ON","15UWR",12
"L34354",44.1,-77.583333,"ON","ON","18TTP",13
"L34632",44.1,-77.583333,"ON","ON","18TTP",13
"L34355",42.383,-82.176,"ON","ON","17TMG",13
"L34633",43.259,-79.923,"ON","ON","17TNH",13
"L34356",44.1,-77.2,"ON","ON","18TUP",13
"L34634",44.56667,-80.933333,"ON","ON","17TNK",13
"L34635",49.78333,-94.483333,"ON","ON","15UUR",12
"L34636",42.965,-81.237,"ON","ON","17TMH",13
"L34637",44.48333,-81.383333,"ON","ON","17TMK",13
"L34358",44.83333,-76.533333,"ON","ON","18TUQ",12
"L34359",42.83333,-80.3,"ON","ON","17TNH",13
"L34360",45.0766,-79.4734,"ON","ON","17TPK",12
"L34361",44.06667,-80.2,"ON","ON","17TNJ",13
"L34638",44.06667,-80.2,"ON","ON","17TNJ",13
"L34639",46.1,-77.5,"ON","ON","18TUS",12
"L34640",44.61667,-79.416667,"ON","ON","17TPK",13
"L34362",52.86667,-112.25,"AB","PR","12UVD",11
"L34363",44.26667,-79.983333,"ON","ON","17TNK",13
"L34378",44.393,-79.667,"ON","ON","17TPK",13
"L34654",42.987,-81.214,"ON","ON","17TMH",13
"L34655",47.81667,-79.866667,"ON","ON","17TNN",12
"L34657",45.05,-77.85,"ON","ON","18TTQ",12
"L34658",44.251,-76.471,"ON","ON","18TUQ",13
"L34379",44.48333,-75.883333,"ON","ON","18TVQ",13
"L34659",48.53333,-89.566667,"ON","ON","16TCU",12
"L34380",42.789,-81.181,"ON","ON","17TMH",13
"L34381",45.46667,-76.683333,"ON","ON","18TUR",13
"L34660",42.85,-80.5,"ON","ON","17TNH",13
"L34661",49.41667,-82.433333,"ON","ON","17ULQ",8
"L34662",50.0981,-91.917,"ON","ON","15UWR",8
"L34663",42.83333,-80.3,"ON","ON","17TNH",13
"L34383",44.75,-79.883333,"ON","ON","17TNK",13
"L34666",44.826,-80.1742,"ON","ON","17TNK",13
"L34667",43.275,-79.966,"ON","ON","17TNH",13
"L34682",43.48333,-79.983333,"ON","ON","17TNJ",13
"L34683",44.75,-81.15,"ON","ON","17TMK",13
"L34384",45.49067,-79.459548,"ON","ON","17TPL",12
"L34684",48.53333,-80.466667,"ON","ON","17TNP",8
"L34695",45.46667,-76.683333,"ON","ON","18TUR",13
"L34397",43.917,-78.685,"ON","ON","17TPJ",13
"L34398",43.23333,-80.55,"ON","ON","17TNH",13
"L34411",45.2494,-74.1373,"QC","QC","18TWR",13
"L34412",45.333,-73.268,"QC","QC","18TXR",13
"L34739",45.5023,-73.5677,"QC","QC","18TXR",13
"L34413",43.123,-80.259,"ON","ON","17TNH",13
"L34459",43.2156,-81.0692,"ON","ON","17TMH",13
"L34853",45.957,-66.655,"NB","AT","19TFL",14
"L34533",42.789,-81.181,"ON","ON","17TMH",13
"L34534",45.38333,-73.75,"QC","QC","18TWR",13
"L34535",45.798,-73.804,"QC","QC","18TWR",13
"L34856",46.05,-73.733333,"QC","QC","18TWS",12
"L34536",43.123,-80.259,"ON","ON","17TNH",13
"L34537",43.2,-80.383333,"ON","ON","17TNH",13
"L34857",43.123,-80.259,"ON","ON","17TNH",13
"L34538",43.33333,-79.883333,"ON","ON","17TNH",13
"L34539",45.05,-64.683333,"NS","AT","20TLQ",14
"L35036",49.78333,-86.533333,"ON","ON","16UEA",8
"L34730",43.729,-79.394,"ON","ON","17TPJ",13
"L35037",52.86667,-102.41667,"SK","PR","13UFU",6
"L34731",49.864,-97.14,"MB","PR","14UPA",11
"L35038",49.36667,-103.45,"SK","PR","13UFQ",11
"L35039",49.63115,-102.26535,"SK","PR","13UFR",11
"L35040",44.03333,-77.733333,"ON","ON","18TTP",13
"L34732",45.396,-75.662,"ON","ON","18TVR",13
"L34733",46.804,-71.175,"QC","QC","19TCM",13
"L35042",44.55,-64.25,"NS","AT","20TMQ",14
"L34734",46.208,-62.821,"PE","AT","20TNS",14
"L34735",49.16,-123.114,"BC","BC","10UDV",5
"L34736",43.729,-79.311,"ON","ON","17TPJ",13
"L34751",43.709,-79.445,"ON","ON","17TPJ",13
"L34752",46.659,-63.114,"PE","AT","20TMS",14
"L34753",45.33333,-66.233333,"NB","AT","19TGL",14
"L35056",46.237,-63.129,"PE","AT","20TMS",14
"L34754",46.237,-63.129,"PE","AT","20TMS",14
"L35057",46.237,-63.129,"PE","AT","20TMS",14
"L35058",43.704,-79.385,"ON","ON","17TPJ",13
"L35059",43.704,-79.385,"ON","ON","17TPJ",13
"L35060",49.24,-122.854,"BC","BC","10UEV",5
"L34755",45.3866,-66.0001,"NB","AT","19TGL",14
"L34756",48.55,-58.633333,"NL","AT","21TUP",8
"L34758",46.237,-63.129,"PE","AT","20TMS",14
"L34759",45.01667,-76.366667,"ON","ON","18TUQ",12
"L34760",43.131,-80.751,"ON","ON","17TNH",13
"L34761",51.041,-114.131,"AB","PR","11UQS",11
"L34763",49.68333,-103.86667,"SK","PR","13UER",11
"L34764",45.05,-64.683333,"NS","AT","20TLQ",14
"L34779",43.997,-79.23,"ON","ON","17TPJ",13
"L35061",43.782,-79.305,"ON","ON","17TPJ",13
"L34780",49.06667,-81.016667,"ON","ON","17UMQ",8
"L34781",43.369,-80.975,"ON","ON","17TNJ",13
"L34782",45.347,-66.011,"NB","AT","19TGL",14
"L34783",43.729,-79.311,"ON","ON","17TPJ",13
"L34784",49.815,-97.172,"MB","PR","14UPA",11
"L34785",49.836,-97.107,"MB","PR","14UPA",11
"L35062",49.836,-97.107,"MB","PR","14UPA",11
"L35063",44.165,-77.358,"ON","ON","18TUP",13
"L34921",52.43333,-103.85,"SK","PR","13UEU",6
"L35180",44.96667,-75.683333,"ON","ON","18TVQ",13
"L35195",49.55,-101.65,"SK","PR","14ULV",11
"L35196",49.56505,-101.69845,"SK","PR","14ULV",11
"L34922",44,-77.883333,"ON","ON","18TTP",13
"L34923",44.9154,-79.3782,"ON","ON","17TPK",12
"L34924",46.208,-62.821,"PE","AT","20TNS",14
"L34925",51.112,-114.091,"AB","PR","11UQS",11
"L34926",53.521,-113.48,"AB","PR","12UUE",11
"L34927",53.36667,-104,"SK","PR","13UEV",6
"L34928",44.23333,-81.05,"ON","ON","17TMJ",13
"L35197",50.93333,-103.15,"SK","PR","13UFS",11
"L34929",43.499,-80.579,"ON","ON","17TNJ",13
"L35198",51.02,-114.142,"AB","PR","11UQS",11
"L35199",50.249,-119.254,"BC","BC","11ULR",9
"L34930",54.03333,-109.16667,"SK","PR","12UXE",6
"L34931",52.13,-106.615,"SK","PR","13UCT",11
"L35429",44.18333,-78.566667,"ON","ON","17TPJ",13
"L35185",52.33333,-104.5,"SK","PR","13UET",11
"L35186",42.88333,-81.083333,"ON","ON","17TMH",13
"L35430",44.38333,-64.516667,"NS","AT","20TLQ",14
"L35187",44.38333,-64.516667,"NS","AT","20TLQ",14
"L35445",46.28333,-83.233333,"ON","ON","17TLM",12
"L35188",42.26,-83.024,"ON","ON","17TLG",13
"L35189",49.846,-99.941,"MB","PR","14UMA",11
"L35190",49.245,-122.774,"BC","BC","10UEV",5
"L35446",46.237,-63.129,"PE","AT","20TMS",14
"L35447",43.192,-79.216,"ON","ON","17TPH",13
"L35192",52.106,-106.596,"SK","PR","13UCT",11
"L35193",47,-65.566667,"NB","AT","20TLT",14
"L35194",47,-65.566667,"NB","AT","20TLT",14
"L35209",46.18333,-65.883333,"NB","AT","20TKS",14
"L35210",51.36667,-55.583333,"NL","AT","21UWS",8
"L35448",43.523,-80.239,"ON","ON","17TNJ",13
"L35449",43.554,-80.268,"ON","ON","17TNJ",13
"L35211",53.7091,-114.1937,"AB","PR","11UPV",6
"L35485",46.9034,-67.395,"NB","AT","19TFM",14
"L35332",45.46667,-76.216667,"ON","ON","18TVR",13
"L35378",49.815,-97.172,"MB","PR","14UPA",11
"L35761",43.95,-77.35,"ON","ON","18TUP",13
"L35762",42.975,-82.385,"ON","ON","17TLH",13
"L35763",44.55,-64.25,"NS","AT","20TMQ",14
"L35764",42.95,-79.066667,"ON","ON","17TPH",13
"L35779",42.16667,-82.816667,"ON","ON","17TLG",13
"L35780",43.21667,-81.3,"ON","ON","17TMH",13
"L35781",43.709,-79.283,"ON","ON","17TPJ",13
"L35467",54.2672,-110.7411,"AB","PR","12UWF",6
"L35782",54.4564,-110.1736,"AB","PR","12UWF",6
"L35468",43.542,-79.609,"ON","ON","17TPJ",13
"L35783",47.5,-79.666667,"ON","ON","17TPN",12
"L35469",49.78333,-94.483333,"ON","ON","15UUR",12
"L35470",49.13333,-121.95,"BC","BC","10UEV",5
"L35785",42.73333,-81.35,"ON","ON","17TMH",13
"L35786",42.968,-81.316,"ON","ON","17TMH",13
"L35471",44.56667,-65.65,"NS","AT","20TKQ",14
"L35472",44.608,-63.611,"NS","AT","20TMQ",14
"L35487",44.67,-63.552,"NS","AT","20TMQ",14
"L35488",43.514,-80.521,"ON","ON","17TNJ",13
"L35787",45.14836,-81.393514,"ON","ON","17TMK",13
"L35489",46.237,-63.129,"PE","AT","20TMS",14
"L35490",43.697,-79.533,"ON","ON","17TPJ",13
"L35788",44.641,-63.601,"NS","AT","20TMQ",14
"L35492",44.78333,-63.066667,"NS","AT","20TMQ",14
"L35493",45.05,-64.683333,"NS","AT","20TLQ",14
"L35789",43.172,-79.885,"ON","ON","17TNH",13
"L35497",51.08333,-121.58333,"BC","BC","10UEB",9
"L35684",43.817,-79.369,"ON","ON","17TPJ",13
"L35998",43.732,-79.419,"ON","ON","17TPJ",13
"L36109",48.8492,-123.5017,"BC","BC","10UDV",5
"L36068",46.4395,-81.1506,"ON","ON","17TMM",12
"L36069",46.495,-84.284,"ON","ON","16TGS",12
"L36117",44.05,-79.442,"ON","ON","17TPJ",13
"L36118",44.67,-63.552,"NS","AT","20TMQ",14
"L38762",46.129,-60.211,"NS","AT","20TQS",14
"L36119",44.9154,-79.3782,"ON","ON","17TPK",12
"L36120",44.91667,-79.366667,"ON","ON","17TPK",12
"L38763",44.9154,-79.3782,"ON","ON","17TPK",12
"L36121",46.208,-62.821,"PE","AT","20TNS",14
"L36122",43.49296,-79.982429,"ON","ON","17TNJ",13
"L36123",43.11667,-79.8,"ON","ON","17TNH",13
"L38764",43.226,-79.987,"ON","ON","17TNH",13
"L38765",43.78333,-79.466667,"ON","ON","17TPJ",13
"L36124",49.88,-97.24,"MB","PR","14UPA",11
"L38766",49.88,-97.24,"MB","PR","14UPA",11
"L36126",44.371,-79.686,"ON","ON","17TPK",13
"L36127",44.08333,-77.933333,"ON","ON","18TTP",13
"L38767",42.76667,-80.983333,"ON","ON","17TNH",13
"L36128",42.9834,-81.2498,"ON","ON","17TMH",13
"L38768",45.05,-64.683333,"NS","AT","20TLQ",14
"L36134",43.226,-79.987,"ON","ON","17TNH",13
"L38789",43.226,-79.987,"ON","ON","17TNH",13
"L36169",44.66667,-65.616667,"NS","AT","20TKQ",14
"L36170",43.514,-80.521,"ON","ON","17TNJ",13
"L38851",44.014,-79.437,"ON","ON","17TPJ",13
"L36171",49.23,-122.61,"BC","BC","10UEV",5
"L36173",42.3,-82.716667,"ON","ON","17TLG",13
"L36174",49.815,-97.172,"MB","PR","14UPA",11
"L36175",53.487,-113.023,"AB","PR","12UUE",11
"L36176",43.101,-79.077,"ON","ON","17TPH",13
"L36177",43.006,-81.234,"ON","ON","17TMH",13
"L38855",44.75,-79.883333,"ON","ON","17TNK",13
"L38856",49.923,-97.084,"MB","PR","14UPA",11
"L36194",43.554,-80.268,"ON","ON","17TNJ",13
"L38902",43.377,-80.312,"ON","ON","17TNJ",13
"L36215",49.40022,-124.62772,"BC","BC","10UCV",5
"L39074",42.31,-83.03,"ON","ON","17TLG",13
